PacketsInQueue,Time(ms),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
52,1.487,150,6,160,2,1.5
52,1.488,150,6,160,2,1.5
52,1.489,150,6,160,2,1.5
52,1.49,150,6,160,2,1.5
52,1.491,150,6,160,2,1.5
52,1.492,150,6,160,2,1.5
52,1.493,150,6,160,2,1.5
52,1.494,150,6,160,2,1.5
52,1.495,150,6,160,2,1.5
52,1.496,150,6,160,2,1.5
52,1.497,150,6,160,2,1.5
52,1.498,150,6,160,2,1.5
52,1.499,150,6,160,2,1.5
52,1.5,150,6,160,2,1.5
